utc_iso,utc_unix,synced,freq_hz,rocof_hz_s,vmag_phasor_rms,vmag_rms,phase_deg,tve_percent,mag_error_pct,phase_error_deg,crest_factor,gps_fix,overflow_blocks,dropped_frames
1970-01-01T00:07:44.852042+00:00,464.852041940,0,59.652637,-0.007991,118.893997,118.956715,-168.334345,198.047654,-0.921669,-168.334345,1.3748,0,487539,5971
1970-01-01T00:07:44.953802+00:00,464.953801950,0,59.653127,-0.017979,118.839267,118.911745,-168.508712,198.032832,-0.967277,-168.508712,1.3756,0,487539,5971
1970-01-01T00:07:45.045962+00:00,465.045961980,0,59.642899,-0.019045,118.866993,118.924296,66.496660,109.138968,-0.944172,66.496660,1.3749,0,487539,5971
1970-01-01T00:07:45.157322+00:00,465.157322010,0,59.643525,-0.018770,118.878503,118.935040,66.555757,109.230006,-0.934581,66.555757,1.3747,0,487539,5971
1970-01-01T00:07:45.239882+00:00,465.239881930,0,59.635846,-0.021072,118.798148,118.858078,66.998922,109.836223,-1.001543,66.998922,1.3755,0,487539,5971
1970-01-01T00:07:45.360202+00:00,465.360201940,0,59.626406,-0.033112,118.847592,118.908676,67.648253,110.797401,-0.960340,67.648253,1.3751,0,487539,5971
1970-01-01T00:07:45.461962+00:00,465.461961950,0,59.640234,-0.019562,118.804948,118.879777,65.899136,108.241692,-0.995877,65.899136,1.3751,0,487539,5971
1970-01-01T00:07:45.474762+00:00,465.474761950,0,59.634661,-0.019322,118.830246,118.890649,66.826188,109.600532,-0.974795,66.826188,1.3752,0,487539,5971
1970-01-01T00:07:45.646398+00:00,465.646397670,0,59.851113,0.089673,119.084871,119.161175,17.205604,29.812203,-0.762607,17.205604,1.3728,0,487539,5971
1970-01-01T00:07:45.757118+00:00,465.757117650,0,59.630861,0.071558,118.812526,118.877043,67.775075,110.964207,-0.989561,67.775075,1.3748,0,487539,5971
1970-01-01T00:07:45.849278+00:00,465.849277670,0,59.622363,0.034873,118.903024,118.963732,70.061227,114.280526,-0.914146,70.061227,1.3753,0,487539,5971
1970-01-01T00:07:45.951038+00:00,465.951037650,0,59.638138,0.022708,118.886304,118.947452,65.435108,107.600830,-0.928080,65.435108,1.3750,0,487539,5971
1970-01-01T00:07:46.052798+00:00,466.052797660,0,59.628324,0.003114,118.798109,118.864090,-64.925767,106.816373,-1.001576,-64.925767,1.3747,0,487539,5971
1970-01-01T00:07:46.154558+00:00,466.154557710,0,59.640174,-0.004481,118.899162,118.955622,-65.224695,107.298831,-0.917365,-65.224695,1.3743,0,487539,5971
1970-01-01T00:07:46.255678+00:00,466.255677710,0,59.621932,-0.042016,118.814551,118.884865,-64.179342,105.727679,-0.987874,-64.179342,1.3758,0,487539,5971
1970-01-01T00:07:46.357438+00:00,466.357437700,0,59.620463,-0.046187,118.873030,118.936295,-64.210747,105.799462,-0.939142,-64.210747,1.3751,0,487539,5971
1970-01-01T00:07:46.450238+00:00,466.450237670,0,59.603184,-0.077971,118.844837,118.913503,-62.031171,102.561543,-0.962636,-62.031171,1.3756,0,487539,5971
1970-01-01T00:07:46.560318+00:00,466.560317670,0,59.592357,-0.155280,118.745594,118.808384,-60.246467,99.851782,-1.045339,-60.246467,1.3751,0,487539,5971
1970-01-01T00:07:46.653118+00:00,466.653117710,0,59.604863,-0.039928,118.846355,118.921721,-62.845684,103.772007,-0.961371,-62.845684,1.3756,0,487539,5971
1970-01-01T00:07:46.763838+00:00,466.763837650,0,59.619121,-0.033092,118.856555,118.919016,-66.246075,108.769991,-0.952871,-66.246075,1.3756,0,487539,5971
1970-01-01T00:07:46.855998+00:00,466.855997650,0,59.627404,-0.026648,118.825699,118.889616,-68.466249,111.964699,-0.978584,-68.466249,1.3751,0,487539,5971
1970-01-01T00:07:46.957758+00:00,466.957757680,0,59.615895,-0.016408,118.725657,118.799095,-64.718472,106.480584,-1.061952,-64.718472,1.3756,0,487539,5971
1970-01-01T00:07:47.059518+00:00,467.059517700,0,59.604685,-0.016031,118.825454,118.880945,156.967318,195.014576,-0.978788,156.967318,1.3750,0,487539,5971
1970-01-01T00:07:47.161278+00:00,467.161277670,0,59.620811,0.003812,118.795010,118.867854,156.615191,194.866721,-1.004159,156.615191,1.3751,0,487539,5971
1970-01-01T00:07:47.262398+00:00,467.262397650,0,59.630232,0.018952,118.818032,118.883306,156.052963,194.685282,-0.984973,156.052963,1.3748,0,487539,5971
1970-01-01T00:07:47.364158+00:00,467.364157670,0,59.644487,0.039682,118.849526,118.918948,154.618921,194.178973,-0.958729,154.618921,1.3749,0,487539,5971
1970-01-01T00:07:47.456318+00:00,467.456317660,0,59.653680,0.051526,118.846884,118.908213,153.416670,193.707403,-0.960930,153.416670,1.3750,0,487539,5971
1970-01-01T00:07:47.567038+00:00,467.567037650,0,59.631183,0.037383,118.588272,118.655088,157.153502,194.885182,-1.176440,157.153502,1.3753,0,487539,5971
1970-01-01T00:07:47.668798+00:00,467.668797700,0,59.649308,0.036930,118.801446,118.857182,153.397811,193.663031,-0.998795,153.397811,1.3750,0,487539,5971
1970-01-01T00:07:47.779518+00:00,467.779517700,0,59.641727,0.035909,118.777067,118.836202,155.420555,194.421119,-1.019111,155.420555,1.3752,0,487539,5971
1970-01-01T00:07:47.872318+00:00,467.872317680,0,59.635444,0.034814,118.833242,118.893912,157.265654,195.123720,-0.972298,157.265654,1.3752,0,487539,5971
1970-01-01T00:07:47.973438+00:00,467.973437650,0,59.612641,0.013110,118.778235,118.860636,164.559640,197.178328,-1.018137,164.559640,1.3752,0,487539,5971
1970-01-01T00:07:48.066238+00:00,468.066237700,0,59.624908,-0.008962,118.828001,118.898272,25.312595,43.616832,-0.976666,25.312595,1.3750,0,487539,5971
1970-01-01T00:07:48.158398+00:00,468.158397730,0,59.628837,-0.009295,118.811227,118.878180,25.346950,43.672266,-0.990644,25.346950,1.3749,0,487539,5971
1970-01-01T00:07:48.269118+00:00,468.269117700,0,59.647495,-0.017924,118.861881,118.926295,24.270729,41.855297,-0.948433,24.270729,1.3748,0,487539,5971
1970-01-01T00:07:48.361278+00:00,468.361277700,0,59.637584,-0.013271,118.771745,118.836616,25.155750,43.341894,-1.023546,25.155750,1.3753,0,487539,5971
1970-01-01T00:07:48.463038+00:00,468.463037650,0,59.627812,-0.005550,118.795803,118.859222,26.295705,45.275221,-1.003497,26.295705,1.3753,0,487539,5971
1970-01-01T00:07:48.573645+00:00,468.573644800,0,59.634299,-0.006890,118.679908,118.750329,25.136870,43.295046,-1.100077,25.136870,1.3759,0,487539,5971
1970-01-01T00:07:48.665805+00:00,468.665804820,0,59.643957,-0.000586,118.853691,118.932819,23.112249,39.885163,-0.955258,23.112249,1.3747,0,487539,5971
1970-01-01T00:07:48.777165+00:00,468.777164800,0,59.621258,0.000982,118.801408,118.872038,28.477116,48.955850,-0.998827,28.477116,1.3759,0,487539,5971
1970-01-01T00:07:48.869325+00:00,468.869324800,0,59.635701,0.007476,118.817793,118.881311,24.486366,42.214343,-0.985173,24.486366,1.3747,0,487539,5971
1970-01-01T00:07:48.971085+00:00,468.971084780,0,59.631030,0.009013,118.558431,118.622928,26.073288,44.859121,-1.201308,26.073288,1.3758,0,487539,5971
1970-01-01T00:07:49.081805+00:00,469.081804800,0,59.640322,-0.001823,118.818403,118.878861,-106.568905,159.534455,-0.984664,-106.568905,1.3752,0,487539,5971
1970-01-01T00:07:49.165005+00:00,469.165004760,0,59.631519,-0.007617,118.886649,118.950947,-106.295241,159.295250,-0.927793,-106.295241,1.3754,0,487539,5971
1970-01-01T00:07:49.275725+00:00,469.275724750,0,59.628052,-0.003280,118.849700,118.912348,-106.081709,159.047960,-0.958583,-106.081709,1.3751,0,487539,5971
1970-01-01T00:07:49.377485+00:00,469.377484800,0,59.667089,0.018039,118.788875,118.854635,-109.993283,162.998001,-1.009271,-109.993283,1.3754,0,487539,5971
1970-01-01T00:07:49.478605+00:00,469.478604750,0,59.658703,0.024859,118.825598,118.884355,-108.779274,161.804443,-0.978668,-108.779274,1.3748,0,487539,5971
1970-01-01T00:07:49.589325+00:00,469.589324800,0,59.654497,0.029609,118.629657,118.692668,-108.223802,161.108906,-1.141953,-108.223802,1.3754,0,487539,5971
1970-01-01T00:07:49.682125+00:00,469.682124770,0,59.634306,0.027855,118.726962,118.792784,-104.021271,156.790270,-1.060865,-104.021271,1.3748,0,487539,5971
1970-01-01T00:07:49.774285+00:00,469.774284820,0,59.650923,0.025821,118.704926,118.773904,-108.086750,161.020001,-1.079228,-108.086750,1.3754,0,487539,5971
1970-01-01T00:07:49.885005+00:00,469.885004780,0,59.661251,0.026020,118.728372,118.797897,-110.862745,163.817939,-1.059690,-110.862745,1.3754,0,487539,5971
1970-01-01T00:07:49.986765+00:00,469.986764800,0,59.660732,0.024367,118.807806,118.876580,-110.634692,163.647280,-0.993495,-110.634692,1.3754,0,487539,5971
1970-01-01T00:07:50.078925+00:00,470.078924780,0,59.654755,0.021081,118.788156,118.860749,127.201093,178.239209,-1.009870,127.201093,1.3759,0,487539,5971
1970-01-01T00:07:50.171725+00:00,470.171724800,0,59.654412,0.012156,118.817254,118.886325,127.160946,178.229890,-0.985622,127.160946,1.3751,0,487539,5971
1970-01-01T00:07:50.282445+00:00,470.282444800,0,59.666182,0.003244,118.852369,118.918317,126.302221,177.587414,-0.956359,126.302221,1.3749,0,487539,5971
1970-01-01T00:07:50.374605+00:00,470.374604760,0,59.656377,0.002486,118.745875,118.803477,127.263728,178.256013,-1.045104,127.263728,1.3757,0,487539,5971
1970-01-01T00:07:50.476365+00:00,470.476364760,0,59.661754,0.011001,118.806217,118.868186,126.654683,177.828744,-0.994820,126.654683,1.3750,0,487539,5971
1970-01-01T00:07:50.577485+00:00,470.577484750,0,59.643805,0.007126,118.723896,118.800282,129.685286,180.066758,-1.063420,129.685286,1.3756,0,487539,5971
1970-01-01T00:07:50.679245+00:00,470.679244770,0,59.650051,0.005061,118.770983,118.837124,128.331034,179.090069,-1.024181,128.331034,1.3748,0,487539,5971
1970-01-01T00:07:50.789965+00:00,470.789964810,0,59.634925,-0.021601,118.838487,118.900239,132.146817,181.928840,-0.967927,132.146817,1.3749,0,487539,5971
1970-01-01T00:07:50.882765+00:00,470.882764800,0,59.649014,-0.018627,118.787296,118.869189,128.162657,178.974685,-1.010587,128.162657,1.3755,0,487539,5971
1970-01-01T00:07:50.983885+00:00,470.983884770,0,59.648903,-0.016836,118.846194,118.926068,128.236799,179.075029,-0.961505,128.236799,1.3747,0,487539,5971
1970-01-01T00:07:51.085645+00:00,471.085644800,0,59.636855,-0.023363,118.843511,118.908009,1.915404,3.463493,-0.963741,1.915404,1.3751,0,487539,5971
1970-01-01T00:07:51.187405+00:00,471.187404760,0,59.633964,-0.029454,118.892170,118.961339,1.948815,3.509042,-0.923192,1.948815,1.3751,0,487539,5971
1970-01-01T00:07:51.279565+00:00,471.279564830,0,59.625461,-0.032394,118.836796,118.899801,2.456562,4.375085,-0.969337,2.456562,1.3747,0,487539,5971
1970-01-01T00:07:51.390925+00:00,471.390924750,0,59.634115,-0.027134,118.868073,118.935170,1.445288,2.681871,-0.943272,1.445288,1.3749,0,487539,5971
1970-01-01T00:07:51.473485+00:00,471.473484750,0,59.624751,-0.028232,118.858452,118.918267,2.669481,4.733075,-0.951290,2.669481,1.3750,0,487539,5971
1970-01-01T00:07:51.584371+00:00,471.584371170,0,59.643688,-0.016736,118.789088,118.859145,-0.831559,1.761641,-1.009093,-0.831559,1.3750,0,487539,5971
1970-01-01T00:07:51.695091+00:00,471.695091190,0,59.643489,-0.005681,118.804998,118.859996,-0.708561,1.582971,-0.995835,-0.708561,1.3749,0,487539,5971
1970-01-01T00:07:51.787251+00:00,471.787251170,0,59.638104,-0.003988,118.683462,118.743591,0.669734,1.598436,-1.097115,0.669734,1.3757,0,487539,5971
1970-01-01T00:07:51.898611+00:00,471.898611170,0,59.634465,-0.001432,118.796840,118.860931,1.640557,3.020111,-1.002633,1.640557,1.3748,0,487539,5971
1970-01-01T00:07:51.999731+00:00,471.999731190,0,59.641758,0.009641,118.828944,118.894025,-0.919819,1.872005,-0.975880,-0.919819,1.3750,0,487539,5971
1970-01-01T00:07:52.082931+00:00,472.082931220,0,59.626355,0.003214,118.829295,118.896491,-129.891592,180.298195,-0.975587,-129.891592,1.3749,0,487539,5971
1970-01-01T00:07:52.203251+00:00,472.203251180,0,59.638202,0.007033,118.844191,118.917515,-130.182582,180.522877,-0.963174,-130.182582,1.3752,0,487539,5971
1970-01-01T00:07:52.286451+00:00,472.286451220,0,59.654988,0.011331,118.812986,118.868349,-131.430806,181.401581,-0.989178,-131.430806,1.3749,0,487539,5971
1970-01-01T00:07:52.397171+00:00,472.397171170,0,59.657061,0.018954,118.834910,118.894857,-131.847801,181.714874,-0.970908,-131.847801,1.3748,0,487539,5971
1970-01-01T00:07:52.489331+00:00,472.489331180,0,59.645221,0.011442,118.814140,118.889427,-130.112890,180.449179,-0.988217,-130.112890,1.3748,0,487539,5971
1970-01-01T00:07:52.600051+00:00,472.600051170,0,59.642545,0.012501,118.818389,118.877268,-129.552082,180.039489,-0.984676,-129.552082,1.3745,0,487539,5971
1970-01-01T00:07:52.701811+00:00,472.701811220,0,59.655442,0.020433,118.835156,118.911227,-132.195744,181.960751,-0.970704,-132.195744,1.3750,0,487539,5971
1970-01-01T00:07:52.785011+00:00,472.785011190,0,59.651366,0.019057,118.808052,118.887152,-131.183097,181.220495,-0.993290,-131.183097,1.3752,0,487539,5971
1970-01-01T00:07:52.895731+00:00,472.895731250,0,59.633502,0.010958,118.894133,118.957350,-126.068456,177.434645,-0.921556,-126.068456,1.3747,0,487539,5971
1970-01-01T00:07:53.006451+00:00,473.006451250,0,59.629798,-0.001731,118.864658,118.930316,101.677490,154.341904,-0.946119,101.677490,1.3749,0,487539,5971
1970-01-01T00:07:53.089651+00:00,473.089651180,0,59.630369,-0.020455,118.842920,118.908796,101.608613,154.252329,-0.964233,101.608613,1.3746,0,487539,5971
1970-01-01T00:07:53.191411+00:00,473.191411240,0,59.656230,-0.009796,118.864507,118.923069,100.609107,153.163167,-0.946245,100.609107,1.3746,0,487539,5971
1970-01-01T00:07:53.302131+00:00,473.302131250,0,59.653987,-0.006492,118.876058,118.932227,100.467096,153.012872,-0.936618,100.467096,1.3746,0,487539,5971
1970-01-01T00:07:53.394291+00:00,473.394291170,0,59.642418,-0.006299,118.857571,118.931736,101.705267,154.367804,-0.952024,101.705267,1.3747,0,487539,5971
1970-01-01T00:07:53.496051+00:00,473.496051180,0,59.639748,-0.002183,118.871359,118.937801,102.073859,154.780101,-0.940534,102.073859,1.3751,0,487539,5971
1970-01-01T00:07:53.588211+00:00,473.588211220,0,59.635989,-0.005064,118.837422,118.903725,102.733625,155.476173,-0.968815,102.733625,1.3748,0,487539,5971
1970-01-01T00:07:53.708531+00:00,473.708531220,0,59.642918,0.001385,118.883674,118.938240,101.155270,153.779663,-0.930272,101.155270,1.3750,0,487539,5971
1970-01-01T00:07:53.800691+00:00,473.800691180,0,59.635020,0.004376,118.848687,118.910447,103.229963,156.020254,-0.959427,103.229963,1.3747,0,487539,5971
1970-01-01T00:07:53.911411+00:00,473.911411220,0,59.624779,-0.008304,118.915873,118.980443,106.219172,159.235387,-0.903439,106.219172,1.3747,0,487539,5971
1970-01-01T00:07:53.994611+00:00,473.994611220,0,59.622817,-0.013553,118.892438,118.960030,106.866342,159.892156,-0.922968,106.866342,1.3752,0,487539,5971
1970-01-01T00:07:54.105331+00:00,474.105331220,0,59.608435,-0.044415,118.740538,118.815781,-28.914635,49.680110,-1.049551,-28.914635,1.3753,0,487539,5971
1970-01-01T00:07:54.198131+00:00,474.198131220,0,59.643069,-0.027889,118.836342,118.914204,-30.247464,51.936312,-0.969715,-30.247464,1.3752,0,487539,5971
1970-01-01T00:07:54.308851+00:00,474.308851170,0,59.637336,-0.013863,118.925777,118.993638,-29.698225,51.032802,-0.895186,-29.698225,1.3749,0,487539,5971
1970-01-01T00:07:54.401011+00:00,474.401011170,0,59.635788,-0.006529,118.921475,118.988900,-29.622933,50.905504,-0.898771,-29.622933,1.3750,0,487539,5971
1970-01-01T00:07:54.475251+00:00,474.475251220,0,59.608189,-0.015710,118.858849,118.937404,-25.775614,44.406107,-0.950959,-25.775614,1.3750,0,487539,5971
1970-01-01T00:07:54.613378+00:00,474.613377540,0,59.614044,-0.018895,118.881499,118.963004,-26.116173,44.986322,-0.932084,-26.116173,1.3750,0,487539,5971
1970-01-01T00:07:54.715138+00:00,474.715137570,0,59.613801,-0.015669,118.887039,118.964851,-25.915311,44.647360,-0.927468,-25.915311,1.3747,0,487539,5971
1970-01-01T00:07:54.798338+00:00,474.798337590,0,59.608565,-0.018916,118.883621,118.935655,-24.472417,42.201110,-0.930316,-24.472417,1.3745,0,487539,5971
1970-01-01T00:07:54.918018+00:00,474.918017560,0,59.621692,-0.014676,118.919337,118.981258,-28.068323,48.289595,-0.900553,-28.068323,1.3747,0,487539,5971
1970-01-01T00:07:55.019778+00:00,475.019777550,0,59.616016,-0.016526,118.949186,119.001623,-164.480140,197.300879,-0.875678,-164.480140,1.3746,0,487539,5971
1970-01-01T00:07:55.111938+00:00,475.111937590,0,59.625271,-0.021819,118.899979,118.961098,-164.735088,197.319567,-0.916684,-164.735088,1.3749,0,487539,5971
1970-01-01T00:07:55.204738+00:00,475.204737590,0,59.601422,-0.019529,118.787631,118.860567,-163.848809,197.016479,-1.010307,-163.848809,1.3748,0,487539,5971
1970-01-01T00:07:55.315458+00:00,475.315457590,0,59.595421,-0.019239,118.847039,118.913143,-163.431395,196.962334,-0.960801,-163.431395,1.3753,0,487539,5971
1970-01-01T00:07:55.407618+00:00,475.407617540,0,59.614094,-0.005192,118.856814,118.916334,-165.581701,197.473847,-0.952655,-165.581701,1.3751,0,487539,5971
1970-01-01T00:07:55.518338+00:00,475.518337620,0,59.642748,0.009048,118.833457,118.890424,-169.475743,198.189105,-0.972119,-169.475743,1.3754,0,487539,5971
1970-01-01T00:07:55.610498+00:00,475.610497590,0,59.630071,0.013483,118.855596,118.922247,-167.043292,197.775360,-0.953670,-167.043292,1.3747,0,487539,5971
1970-01-01T00:07:55.703298+00:00,475.703297590,0,59.613969,0.010944,118.589876,118.671478,-163.380552,196.737562,-1.175103,-163.380552,1.3753,0,487539,5971
1970-01-01T00:07:55.814018+00:00,475.814017550,0,59.613712,0.005239,118.793030,118.868703,-163.170412,196.851991,-1.005809,-163.170412,1.3756,0,487539,5971
1970-01-01T00:07:55.924738+00:00,475.924737560,0,59.620519,0.009631,118.870632,118.929595,-165.154043,197.390670,-0.941140,-165.154043,1.3747,0,487539,5971
1970-01-01T00:07:56.007938+00:00,476.007937590,0,59.613603,0.005592,118.859356,118.922927,57.973989,96.465158,-0.950537,57.973989,1.3752,0,487539,5971
1970-01-01T00:07:56.118658+00:00,476.118657590,0,59.620243,0.013793,118.864489,118.919859,57.866304,96.303542,-0.946259,57.866304,1.3746,0,487539,5971
1970-01-01T00:07:56.220418+00:00,476.220417600,0,59.628210,0.010032,118.830839,118.893896,57.404078,95.586851,-0.974301,57.404078,1.3748,0,487539,5971
1970-01-01T00:07:56.322178+00:00,476.322177550,0,59.611594,-0.009682,118.827718,118.893218,58.757849,97.641110,-0.976902,58.757849,1.3751,0,487539,5971
1970-01-01T00:07:56.414338+00:00,476.414337620,0,59.604250,-0.023195,118.794018,118.860259,59.545156,98.816534,-1.004985,59.545156,1.3746,0,487539,5971
1970-01-01T00:07:56.515458+00:00,476.515457590,0,59.616612,-0.018938,118.753315,118.821289,57.759829,96.097631,-1.038904,57.759829,1.3750,0,487539,5971
1970-01-01T00:07:56.626818+00:00,476.626817570,0,59.617773,-0.001273,118.785395,118.862694,57.577667,95.833237,-1.012171,57.577667,1.3753,0,487539,5971
1970-01-01T00:07:56.710018+00:00,476.710017540,0,59.615775,-0.002873,118.546195,118.626929,58.074877,96.493976,-1.211504,58.074877,1.3756,0,487539,5971
1970-01-01T00:07:56.820738+00:00,476.820737620,0,59.604494,-0.011005,118.703842,118.765716,60.857284,100.750230,-1.080131,60.857284,1.3750,0,487539,5971
1970-01-01T00:07:56.912898+00:00,476.912897590,0,59.621332,-0.005567,118.753376,118.823094,55.919016,93.286940,-1.038854,55.919016,1.3758,0,487539,5971
1970-01-01T00:07:57.033218+00:00,477.033217590,0,59.614015,-0.006253,118.794972,118.843260,-80.455147,128.518793,-1.004190,-80.455147,1.3744,0,487539,5971
1970-01-01T00:07:57.125378+00:00,477.125377590,0,59.619416,-0.000880,118.857744,118.911462,-80.568813,128.703018,-0.951880,-80.568813,1.3745,0,487539,5971
1970-01-01T00:07:57.217538+00:00,477.217537600,0,59.602499,-0.006428,118.825876,118.898486,-79.912970,127.814969,-0.978436,-79.912970,1.3749,0,487539,5971
1970-01-01T00:07:57.328898+00:00,477.328897590,0,59.608324,-0.002495,118.848738,118.912206,-80.310823,128.356041,-0.959385,-80.310823,1.3747,0,487539,5971
1970-01-01T00:07:57.421058+00:00,477.421057570,0,59.625427,-0.000998,118.850614,118.917243,-82.314638,130.997372,-0.957822,-82.314638,1.3747,0,487539,5971
1970-01-01T00:07:57.474818+00:00,477.474817560,0,59.633155,0.007173,118.819395,118.884378,-83.548638,132.586252,-0.983838,-83.548638,1.3751,0,487539,5971
1970-01-01T00:07:57.642565+00:00,477.642564770,0,59.730089,0.075765,118.709954,118.780447,-106.289061,159.171326,-1.075038,-106.289061,1.3761,0,487539,5971
1970-01-01T00:07:57.716165+00:00,477.716164780,0,59.638137,0.074718,118.619531,118.678076,-85.267768,134.685720,-1.150391,-85.267768,1.3746,0,487539,5971
1970-01-01T00:07:57.826885+00:00,477.826884800,0,59.641152,0.063514,118.680856,118.741440,-86.000843,135.653412,-1.099287,-86.000843,1.3748,0,487539,5971
1970-01-01T00:07:57.919685+00:00,477.919684830,0,59.632862,0.055647,118.796286,118.861751,-83.526600,132.544961,-1.003095,-83.526600,1.3750,0,487539,5971
1970-01-01T00:07:58.020805+00:00,478.020804800,0,59.622812,0.036245,118.798819,118.863666,143.710276,189.103486,-1.000984,143.710276,1.3749,0,487539,5971
1970-01-01T00:07:58.132165+00:00,478.132164750,0,59.629705,0.020990,118.742566,118.807532,143.311046,188.841967,-1.047862,143.311046,1.3749,0,487539,5971
1970-01-01T00:07:58.233285+00:00,478.233284770,0,59.622224,-0.008815,118.804636,118.864069,143.775946,189.143574,-0.996137,143.775946,1.3745,0,487539,5971
1970-01-01T00:07:58.326085+00:00,478.326084800,0,59.628213,-0.011160,118.811893,118.876480,143.206385,188.839489,-0.990089,143.206385,1.3748,0,487539,5971
1970-01-01T00:07:58.445765+00:00,478.445764810,0,59.628495,-0.047540,118.856002,118.922380,143.355817,188.956104,-0.953332,143.355817,1.3742,0,487539,5971
1970-01-01T00:07:58.537925+00:00,478.537924770,0,59.629492,-0.061425,118.756137,118.822959,143.273259,188.832036,-1.036552,143.273259,1.3748,0,487539,5971
1970-01-01T00:07:58.630725+00:00,478.630724800,0,59.624878,-0.053232,118.772950,118.844028,144.274404,189.385765,-1.022542,144.274404,1.3746,0,487539,5971
1970-01-01T00:07:58.741445+00:00,478.741444800,0,59.641313,-0.000996,118.665536,118.729572,140.545143,187.215403,-1.112053,140.545143,1.3743,0,487539,5971
1970-01-01T00:07:58.833605+00:00,478.833604820,0,59.626786,0.004409,118.698555,118.764981,144.495772,189.444302,-1.084538,144.495772,1.3747,0,487539,5971
1970-01-01T00:07:58.926405+00:00,478.926404810,0,59.643541,0.015211,118.666777,118.733950,139.428257,186.553181,-1.111019,139.428257,1.3755,0,487539,5971
1970-01-01T00:07:59.046085+00:00,479.046084770,0,59.631001,0.011239,118.673393,118.739534,10.919411,18.955927,-1.105506,10.919411,1.3749,0,487539,5971
1970-01-01T00:07:59.138245+00:00,479.138244750,0,59.640577,0.016110,118.654262,118.729214,10.775054,18.706370,-1.121448,10.775054,1.3753,0,487539,5971
1970-01-01T00:07:59.231045+00:00,479.231044780,0,59.632064,0.012353,118.689676,118.757262,11.122591,19.306908,-1.091936,11.122591,1.3751,0,487539,5971
1970-01-01T00:07:59.332165+00:00,479.332164770,0,59.633434,0.007737,118.718264,118.784942,11.025154,19.139794,-1.068113,11.025154,1.3748,0,487539,5971
1970-01-01T00:07:59.433925+00:00,479.433924830,0,59.617934,-0.001189,118.707335,118.777479,12.990976,22.528572,-1.077221,12.990976,1.3750,0,487539,5971
1970-01-01T00:07:59.535685+00:00,479.535684780,0,59.609482,-0.013115,118.775731,118.828159,14.403298,24.964987,-1.020224,14.403298,1.3744,0,487539,5971
1970-01-01T00:07:59.646405+00:00,479.646404750,0,59.628235,-0.022216,118.686681,118.754257,10.895649,18.915352,-1.094432,10.895649,1.3747,0,487539,5971
1970-01-01T00:07:59.738565+00:00,479.738564770,0,59.614716,-0.023783,118.420926,118.496482,14.085051,24.394843,-1.315895,14.085051,1.3761,0,487539,5971
1970-01-01T00:07:59.831365+00:00,479.831364800,0,59.626298,-0.018384,118.508356,118.575055,11.018961,19.122816,-1.243037,11.018961,1.3747,0,487539,5971
1970-01-01T00:07:59.932485+00:00,479.932484800,0,59.623049,-0.017225,118.436363,118.500754,12.024057,20.851280,-1.303031,12.024057,1.3755,0,487539,5971
1970-01-01T00:08:00.034245+00:00,480.034244820,0,59.617365,-0.016713,118.444215,118.498994,-123.933954,175.392051,-1.296487,-123.933954,1.3745,0,487539,5971
1970-01-01T00:08:00.136005+00:00,480.136004750,0,59.620261,-0.015409,118.494417,118.549576,-124.142327,175.598462,-1.254653,-124.142327,1.3744,0,487539,5971
1970-01-01T00:08:00.237765+00:00,480.237764790,0,59.631644,0.002176,118.553783,118.620837,-124.791186,176.166481,-1.205181,-124.791186,1.3740,0,487539,5971
1970-01-01T00:08:00.348485+00:00,480.348484820,0,59.631709,0.014850,118.566673,118.631039,-124.805088,176.187158,-1.194439,-124.805088,1.3749,0,487539,5971
1970-01-01T00:08:00.440645+00:00,480.440644750,0,59.626052,0.014281,118.552409,118.620308,-124.022322,175.543486,-1.206326,-124.022322,1.3748,0,487539,5971
1970-01-01T00:08:00.475205+00:00,480.475204800,0,59.622897,0.011349,118.459681,118.531821,-123.561161,175.098665,-1.283599,-123.561161,1.3752,0,487539,5971
1970-01-01T00:08:00.643411+00:00,480.643411420,0,59.487635,-0.061266,118.707355,118.777333,-91.532100,142.529643,-1.077204,-91.532100,1.3736,0,487539,5971
1970-01-01T00:08:00.745171+00:00,480.745171420,0,59.635784,-0.051094,118.712038,118.776012,-125.443047,176.804637,-1.073302,-125.443047,1.3749,0,487539,5971
1970-01-01T00:08:00.855891+00:00,480.855891420,0,59.637991,-0.026258,118.677682,118.748934,-126.321262,177.472631,-1.101931,-126.321262,1.3753,0,487539,5971
1970-01-01T00:08:00.948691+00:00,480.948691390,0,59.634296,-0.008394,118.619204,118.687966,-125.308930,176.629201,-1.150664,-125.308930,1.3751,0,487539,5971
1970-01-01T00:08:01.040851+00:00,481.040851420,0,59.651256,0.012937,118.668805,118.720140,103.355073,156.037874,-1.109329,103.355073,1.3745,0,487539,5971
1970-01-01T00:08:01.142611+00:00,481.142611390,0,59.645665,0.029074,118.521936,118.599366,103.475577,156.071728,-1.231720,103.475577,1.3748,0,487539,5971
1970-01-01T00:08:01.243731+00:00,481.243731420,0,59.632729,0.042483,118.607659,118.673943,104.132802,156.831224,-1.160284,104.132802,1.3748,0,487539,5971
1970-01-01T00:08:01.345491+00:00,481.345491420,0,59.628374,0.035450,118.502635,118.567713,104.604777,157.264332,-1.247804,104.604777,1.3749,0,487539,5971
1970-01-01T00:08:01.447251+00:00,481.447251400,0,59.628577,0.059697,118.573114,118.639803,104.840121,157.559970,-1.189071,104.840121,1.3745,0,487539,5971
